"lid","tid","aid","sid","idx","x1","z1","x2","z2","c1","c2","A1","B1","C1","xmn","xmx","zmn","zmx","det","xi","zi"
1705,1,0,8,36,-17.02,-0.2,-17.38,0.53,"ww","wh",0.73,0.359999999999999,-12.4966,-17.381,-17.019,-0.201,0.531,-0.822105706588566,-17.0391527135556,-0.161162553067763
1705,1,0,32,31,-9.46,0.32,-16.06,0.32,"dw","ww",0,6.6,2.112,-16.061,-9.459,0.319,0.321,4.39003453948011,-15.1090195018942,0.32
1705,1,0,37,34,-18.98,-4.79,-8.36,-4.79,"ww","ww",0,-10.62,50.8698,-18.981,-8.359,-4.791,-4.789,-9.37797887761792,-11.989652477111,-4.79
1705,1,0,37,333,-19.2,-4.8,-11.56,-4.8,"iw","ww",0,-7.64,36.672,-19.201,-11.559,-4.801,-4.799,-6.74649327919029,-11.9813618261361,-4.8
1706,1,0,9,31,-9.46,0.32,-16.06,0.32,"dw","ww",0,6.6,2.112,-16.061,-9.459,0.319,0.321,-3.76971916585487,-15.279363889556,0.32
1706,1,0,32,31,-9.46,0.32,-16.06,0.32,"dw","ww",0,6.6,2.112,-16.061,-9.459,0.319,0.321,4.39003453948011,-14.1090195018942,0.32
1706,1,0,37,34,-18.98,-4.79,-8.36,-4.79,"ww","ww",0,-10.62,50.8698,-18.981,-8.359,-4.791,-4.789,-9.37797887761792,-10.989652477111,-4.79
1706,1,0,37,334,-11.56,-4.8,-5.28,-4.8,"ww","wh",0,-6.28,30.144,-11.561,-5.279,-4.801,-4.799,-5.54554683158574,-10.9813618261361,-4.8
1707,1,0,9,31,-9.46,0.32,-16.06,0.32,"dw","ww",0,6.6,2.112,-16.061,-9.459,0.319,0.321,-3.76971916585487,-14.279363889556,0.32
1707,1,0,32,31,-9.46,0.32,-16.06,0.32,"dw","ww",0,6.6,2.112,-16.061,-9.459,0.319,0.321,4.39003453948011,-13.1090195018942,0.32
1707,1,0,37,34,-18.98,-4.79,-8.36,-4.79,"ww","ww",0,-10.62,50.8698,-18.981,-8.359,-4.791,-4.789,-9.37797887761792,-9.98965247711103,-4.79
1707,1,0,37,334,-11.56,-4.8,-5.28,-4.8,"ww","wh",0,-6.28,30.144,-11.561,-5.279,-4.801,-4.799,-5.54554683158574,-9.98136182613608,-4.8
1708,1,0,9,31,-9.46,0.32,-16.06,0.32,"dw","ww",0,6.6,2.112,-16.061,-9.459,0.319,0.321,-3.76971916585487,-13.279363889556,0.32
1708,1,0,32,31,-9.46,0.32,-16.06,0.32,"dw","ww",0,6.6,2.112,-16.061,-9.459,0.319,0.321,4.39003453948011,-12.1090195018942,0.32
1708,1,0,37,34,-18.98,-4.79,-8.36,-4.79,"ww","ww",0,-10.62,50.8698,-18.981,-8.359,-4.791,-4.789,-9.37797887761792,-8.98965247711103,-4.79
1708,1,0,37,334,-11.56,-4.8,-5.28,-4.8,"ww","wh",0,-6.28,30.144,-11.561,-5.279,-4.801,-4.799,-5.54554683158574,-8.98136182613607,-4.8
1709,1,0,9,31,-9.46,0.32,-16.06,0.32,"dw","ww",0,6.6,2.112,-16.061,-9.459,0.319,0.321,-3.76971916585487,-12.279363889556,0.32
1709,1,0,32,31,-9.46,0.32,-16.06,0.32,"dw","ww",0,6.6,2.112,-16.061,-9.459,0.319,0.321,4.39003453948011,-11.1090195018942,0.32
1709,1,0,37,24,-8.36,-4.79,-5.6,-4.79,"ww","ww",0,-2.76,13.2204,-8.361,-5.599,-4.791,-4.789,-2.43721484955042,-7.98965247711103,-4.79
1709,1,0,37,28,-8.36,0.32,-8.36,-4.79,"ww","ww",-5.11,0,42.7196,-8.361,-8.359,-4.791,0.321,3.7410564886434,-8.36,-4.34329500179455
1709,1,0,37,29,-8.36,-4.79,-8.36,0.32,"ww","ww",5.11,0,-42.7196,-8.361,-8.359,-4.791,0.321,-3.7410564886434,-8.36,-4.34329500179455
1709,1,0,37,334,-11.56,-4.8,-5.28,-4.8,"ww","wh",0,-6.28,30.144,-11.561,-5.279,-4.801,-4.799,-5.54554683158574,-7.98136182613608,-4.8
1710,1,0,9,31,-9.46,0.32,-16.06,0.32,"dw","ww",0,6.6,2.112,-16.061,-9.459,0.319,0.321,-3.76971916585487,-11.279363889556,0.32
1710,1,0,32,31,-9.46,0.32,-16.06,0.32,"dw","ww",0,6.6,2.112,-16.061,-9.459,0.319,0.321,4.39003453948011,-10.1090195018942,0.32
1710,1,0,35,28,-8.36,0.32,-8.36,-4.79,"ww","ww",-5.11,0,42.7196,-8.361,-8.359,-4.791,0.321,2.80490236220079,-8.36,-2.61949876537117
1710,1,0,35,29,-8.36,-4.79,-8.36,0.32,"ww","ww",5.11,0,-42.7196,-8.361,-8.359,-4.791,0.321,-2.80490236220079,-8.36,-2.61949876537117
1710,1,0,37,24,-8.36,-4.79,-5.6,-4.79,"ww","ww",0,-2.76,13.2204,-8.361,-5.599,-4.791,-4.789,-2.43721484955042,-6.98965247711103,-4.79
1710,1,0,37,334,-11.56,-4.8,-5.28,-4.8,"ww","wh",0,-6.28,30.144,-11.561,-5.279,-4.801,-4.799,-5.54554683158574,-6.98136182613608,-4.8
1711,1,0,9,31,-9.46,0.32,-16.06,0.32,"dw","ww",0,6.6,2.112,-16.061,-9.459,0.319,0.321,-3.76971916585487,-10.279363889556,0.32
1711,1,0,34,28,-8.36,0.32,-8.36,-4.79,"ww","ww",-5.11,0,42.7196,-8.361,-8.359,-4.791,0.321,3.37981751260604,-8.36,-0.861288337508841
1711,1,0,34,29,-8.36,-4.79,-8.36,0.32,"ww","ww",5.11,0,-42.7196,-8.361,-8.359,-4.791,0.321,-3.37981751260604,-8.36,-0.861288337508841
1711,1,0,37,24,-8.36,-4.79,-5.6,-4.79,"ww","ww",0,-2.76,13.2204,-8.361,-5.599,-4.791,-4.789,-2.43721484955042,-5.98965247711103,-4.79
1711,1,0,37,334,-11.56,-4.8,-5.28,-4.8,"ww","wh",0,-6.28,30.144,-11.561,-5.279,-4.801,-4.799,-5.54554683158574,-5.98136182613608,-4.8
1712,1,0,32,27,-8.1,0.32,-8.36,0.32,"hw","ww",0,0.26,0.0831999999999999,-8.361,-8.099,0.319,0.321,0.17294075458558,-8.10901950189419,0.32
1712,1,0,36,25,-5.6,-4.79,-5.6,0.31,"ww","ww",5.1,0,-28.56,-5.601,-5.599,-4.791,0.311,-3.08475649115947,-5.6,-4.02991290431419
1712,1,0,39,171,-2.84,-4.94,-2.84,-8.7,"ww","ww",-3.76,0,10.6784,-2.841,-2.839,-8.701,-4.939,4.85355854158802,-2.84,-5.19637137680619
1712,1,0,39,336,-2.84,-4.8,-2.84,-9.8,"ww","ww",-5,0,14.2,-2.841,-2.839,-9.801,-4.799,6.45420018828195,-2.84,-5.19637137680619
1713,1,0,9,27,-8.1,0.32,-8.36,0.32,"hw","ww",0,0.26,0.0831999999999999,-8.361,-8.099,0.319,0.321,-0.148504088351858,-8.27936388955596,0.32
1713,1,0,9,28,-8.36,0.32,-8.36,-4.79,"ww","ww",-5.11,0,42.7196,-8.361,-8.359,-4.791,0.321,4.33209068205697,-8.36,0.265672715938838
1713,1,0,9,29,-8.36,-4.79,-8.36,0.32,"ww","ww",5.11,0,-42.7196,-8.361,-8.359,-4.791,0.321,-4.33209068205697,-8.36,0.265672715938838
1713,1,0,35,25,-5.6,-4.79,-5.6,0.31,"ww","ww",5.1,0,-28.56,-5.601,-5.599,-4.791,0.311,-2.79941331648219,-5.6,-2.12935721308295
1713,1,0,37,335,-4.22,-4.8,-2.84,-4.8,"dw","ww",0,-1.38,6.624,-4.221,-2.839,-4.801,-4.799,-1.21860742477521,-3.98136182613607,-4.8
1713,1,0,38,171,-2.84,-4.94,-2.84,-8.7,"ww","ww",-3.76,0,10.6784,-2.841,-2.839,-8.701,-4.939,3.79860260977291,-2.84,-5.21749536560872
1713,1,0,38,336,-2.84,-4.8,-2.84,-9.8,"ww","ww",-5,0,14.2,-2.841,-2.839,-9.801,-4.799,5.05133325767675,-2.84,-5.21749536560872
1714,1,0,8,28,-8.36,0.32,-8.36,-4.79,"ww","ww",-5.11,0,42.7196,-8.361,-8.359,-4.791,0.321,4.43828329524863,-8.36,-0.354141651516771
1714,1,0,8,29,-8.36,-4.79,-8.36,0.32,"ww","ww",5.11,0,-42.7196,-8.361,-8.359,-4.791,0.321,-4.43828329524863,-8.36,-0.354141651516771
1714,1,0,32,26,-5.6,0.31,-7.1,0.32,"ww","wd",0.01,1.5,0.409,-7.101,-5.599,0.309,0.321,0.994497662183879,-6.10579349114847,0.313371956607656
1714,1,0,33,25,-5.6,-4.79,-5.6,0.31,"ww","ww",5.1,0,-28.56,-5.601,-5.599,-4.791,0.311,-3.25208074732648,-5.6,-0.498939625238098
1714,1,0,37,171,-2.84,-4.94,-2.84,-8.7,"ww","ww",-3.76,0,10.6784,-2.841,-2.839,-8.701,-4.939,2.75271475485307,-2.84,-4.97050751088557
1714,1,0,37,335,-4.22,-4.8,-2.84,-4.8,"dw","ww",0,-1.38,6.624,-4.221,-2.839,-4.801,-4.799,-1.21860742477521,-2.98136182613608,-4.8
1714,1,0,37,336,-2.84,-4.8,-2.84,-9.8,"ww","ww",-5,0,14.2,-2.841,-2.839,-9.801,-4.799,3.66052493996419,-2.84,-4.97050751088557
1714,1,0,39,161,-0.84,-4.74,-0.84,-7.04,"ww","ww",-2.3,0,1.932,-0.841,-0.839,-7.041,-4.739,2.9689320866097,-0.84,-5.19637137680618
1714,1,0,39,168,-0.84,-8.7,-0.84,-4.94,"ww","ww",3.76,0,-3.1584,-0.841,-0.839,-8.701,-4.939,-4.85355854158802,-0.84,-5.19637137680619
1715,1,0,6,28,-8.36,0.32,-8.36,-4.79,"ww","ww",-5.11,0,42.7196,-8.361,-8.359,-4.791,0.321,1.06900635129021,-8.36,-1.10227767392048
1715,1,0,6,29,-8.36,-4.79,-8.36,0.32,"ww","ww",5.11,0,-42.7196,-8.361,-8.359,-4.791,0.321,-1.06900635129021,-8.36,-1.10227767392048
1715,1,0,9,26,-5.6,0.31,-7.1,0.32,"ww","wd",0.01,1.5,0.409,-7.101,-5.599,0.309,0.321,-0.865232028443733,-6.2874046046622,0.314582697364415
1715,1,0,38,161,-0.84,-4.74,-0.84,-7.04,"ww","ww",-2.3,0,1.932,-0.841,-0.839,-7.041,-4.739,2.3236132985313,-0.84,-5.21749536560872
1715,1,0,38,168,-0.84,-8.7,-0.84,-4.94,"ww","ww",3.76,0,-3.1584,-0.841,-0.839,-8.701,-4.939,-3.79860260977291,-0.84,-5.21749536560872
1786,1,0,5,331,-19,-4.8,-32.1,19.48,"iw","wi",24.28,13.1,-524.2,-32.101,-18.999,-4.801,19.481,-4.45465266653852,-21.4469768650601,-0.264687153919065
1786,1,0,34,32,-16.06,0.32,-20.56,-1.99,"ww","ww",-2.31,4.5,38.5386,-20.561,-16.059,-1.991,0.321,6.29988006475053,-17.1303697703573,-0.229456482116746
1786,1,0,34,35,-20.54,-2,-17.02,-0.2,"ww","ww",1.8,-3.52,-29.932,-20.541,-17.019,-2.001,-0.199,-4.923320391141,-17.1176100607068,-0.249914235588724
1787,1,0,9,37,-17.87,1.42,-19.22,3.96,"dw","ww",2.54,1.35,-43.4728,-19.221,-17.869,1.419,3.961,-2.92440775246554,-17.9388013790592,1.54944852060021
1787,1,0,34,32,-16.06,0.32,-20.56,-1.99,"ww","ww",-2.31,4.5,38.5386,-20.561,-16.059,-1.991,0.321,6.29988006475053,-16.3728922780042,0.159381963957841
1788,1,0,33,31,-9.46,0.32,-16.06,0.32,"dw","ww",0,6.6,2.112,-16.061,-9.459,0.319,0.321,6.32910074464037,-15.4796027725253,0.32
1789,1,0,33,31,-9.46,0.32,-16.06,0.32,"dw","ww",0,6.6,2.112,-16.061,-9.459,0.319,0.321,6.32910074464037,-14.4796027725253,0.32
1790,1,0,6,36,-17.02,-0.2,-17.38,0.53,"ww","wh",0.73,0.359999999999999,-12.4966,-17.381,-17.019,-0.201,0.531,-0.238277751424126,-17.1729764930428,0.110202333114655
1790,1,0,33,31,-9.46,0.32,-16.06,0.32,"dw","ww",0,6.6,2.112,-16.061,-9.459,0.319,0.321,6.32910074464037,-13.4796027725253,0.32
1791,1,0,7,31,-9.46,0.32,-16.06,0.32,"dw","ww",0,6.6,2.112,-16.061,-9.459,0.319,0.321,-2.97538720397896,-15.863257427806,0.32
1791,1,0,33,31,-9.46,0.32,-16.06,0.32,"dw","ww",0,6.6,2.112,-16.061,-9.459,0.319,0.321,6.32910074464037,-12.4796027725253,0.32
1791,1,0,39,28,-8.36,0.32,-8.36,-4.79,"ww","ww",-5.11,0,42.7196,-8.361,-8.359,-4.791,0.321,6.59619259242415,-8.36,-4.21051667015906
1791,1,0,39,29,-8.36,-4.79,-8.36,0.32,"ww","ww",5.11,0,-42.7196,-8.361,-8.359,-4.791,0.321,-6.59619259242415,-8.36,-4.21051667015906
1792,1,0,7,31,-9.46,0.32,-16.06,0.32,"dw","ww",0,6.6,2.112,-16.061,-9.459,0.319,0.321,-2.97538720397896,-14.863257427806,0.32
1792,1,0,33,31,-9.46,0.32,-16.06,0.32,"dw","ww",0,6.6,2.112,-16.061,-9.459,0.319,0.321,6.32910074464037,-11.4796027725253,0.32
1792,1,0,38,28,-8.36,0.32,-8.36,-4.79,"ww","ww",-5.11,0,42.7196,-8.361,-8.359,-4.791,0.321,5.16246258934564,-8.36,-4.09561608968065
1792,1,0,38,29,-8.36,-4.79,-8.36,0.32,"ww","ww",5.11,0,-42.7196,-8.361,-8.359,-4.791,0.321,-5.16246258934564,-8.36,-4.09561608968065
1793,1,0,7,31,-9.46,0.32,-16.06,0.32,"dw","ww",0,6.6,2.112,-16.061,-9.459,0.319,0.321,-2.97538720397896,-13.863257427806,0.32
1793,1,0,33,31,-9.46,0.32,-16.06,0.32,"dw","ww",0,6.6,2.112,-16.061,-9.459,0.319,0.321,6.32910074464037,-10.4796027725253,0.32
1793,1,0,37,28,-8.36,0.32,-8.36,-4.79,"ww","ww",-5.11,0,42.7196,-8.361,-8.359,-4.791,0.321,3.7410564886434,-8.36,-3.34329500179455
1793,1,0,37,29,-8.36,-4.79,-8.36,0.32,"ww","ww",5.11,0,-42.7196,-8.361,-8.359,-4.791,0.321,-3.7410564886434,-8.36,-3.34329500179455
1793,1,0,39,25,-5.6,-4.79,-5.6,0.31,"ww","ww",5.1,0,-28.56,-5.601,-5.599,-4.791,0.311,-6.58328419204758,-5.6,-4.18984277987409
1794,1,0,7,31,-9.46,0.32,-16.06,0.32,"dw","ww",0,6.6,2.112,-16.061,-9.459,0.319,0.321,-2.97538720397896,-12.863257427806,0.32
1794,1,0,33,31,-9.46,0.32,-16.06,0.32,"dw","ww",0,6.6,2.112,-16.061,-9.459,0.319,0.321,6.32910074464037,-9.47960277252525,0.32
1794,1,0,35,28,-8.36,0.32,-8.36,-4.79,"ww","ww",-5.11,0,42.7196,-8.361,-8.359,-4.791,0.321,2.80490236220079,-8.36,-1.61949876537117
1794,1,0,35,29,-8.36,-4.79,-8.36,0.32,"ww","ww",5.11,0,-42.7196,-8.361,-8.359,-4.791,0.321,-2.80490236220079,-8.36,-1.61949876537117
1794,1,0,39,25,-5.6,-4.79,-5.6,0.31,"ww","ww",5.1,0,-28.56,-5.601,-5.599,-4.791,0.311,-6.58328419204758,-5.6,-4.21704526709116
1795,1,0,7,31,-9.46,0.32,-16.06,0.32,"dw","ww",0,6.6,2.112,-16.061,-9.459,0.319,0.321,-2.97538720397896,-11.863257427806,0.32
1795,1,0,33,30,-8.36,0.32,-8.67,0.32,"ww","wh",0,0.31,0.0992000000000002,-8.671,-8.359,0.319,0.321,0.297275944066442,-8.47960277252525,0.32
1795,1,0,34,28,-8.36,0.32,-8.36,-4.79,"ww","ww",-5.11,0,42.7196,-8.361,-8.359,-4.791,0.321,3.37981751260604,-8.36,0.13871166249116
1795,1,0,34,29,-8.36,-4.79,-8.36,0.32,"ww","ww",5.11,0,-42.7196,-8.361,-8.359,-4.791,0.321,-3.37981751260604,-8.36,0.13871166249116
1795,1,0,38,25,-5.6,-4.79,-5.6,0.31,"ww","ww",5.1,0,-28.56,-5.601,-5.599,-4.791,0.311,-5.15235992283028,-5.6,-4.03936411617538
1796,1,0,7,31,-9.46,0.32,-16.06,0.32,"dw","ww",0,6.6,2.112,-16.061,-9.459,0.319,0.321,-2.97538720397896,-10.863257427806,0.32
1796,1,0,36,25,-5.6,-4.79,-5.6,0.31,"ww","ww",5.1,0,-28.56,-5.601,-5.599,-4.791,0.311,-3.08475649115947,-5.6,-3.02991290431419
1797,1,0,7,31,-9.46,0.32,-16.06,0.32,"dw","ww",0,6.6,2.112,-16.061,-9.459,0.319,0.321,-2.97538720397896,-9.86325742780599,0.32
1797,1,0,33,26,-5.6,0.31,-7.1,0.32,"ww","wd",0.01,1.5,0.409,-7.101,-5.599,0.309,0.321,1.43205535850194,-6.47684027952745,0.315845601863516
1797,1,0,35,25,-5.6,-4.79,-5.6,0.31,"ww","ww",5.1,0,-28.56,-5.601,-5.599,-4.791,0.311,-2.79941331648219,-5.6,-1.12935721308295
1799,1,0,6,28,-8.36,0.32,-8.36,-4.79,"ww","ww",-5.11,0,42.7196,-8.361,-8.359,-4.791,0.321,1.06900635129021,-8.36,-0.102277673920479
1799,1,0,6,29,-8.36,-4.79,-8.36,0.32,"ww","ww",5.11,0,-42.7196,-8.361,-8.359,-4.791,0.321,-1.06900635129021,-8.36,-0.102277673920479
1870,1,0,10,37,-17.87,1.42,-19.22,3.96,"dw","ww",2.54,1.35,-43.4728,-19.221,-17.869,1.419,3.961,-0.744276098197526,-18.5633226974684,2.72447381597767
1870,1,0,35,32,-16.06,0.32,-20.56,-1.99,"ww","ww",-2.31,4.5,38.5386,-20.561,-16.059,-1.991,0.321,6.31248716554223,-16.6673649632668,0.00821931885636597
1871,1,0,9,37,-17.87,1.42,-19.22,3.96,"dw","ww",2.54,1.35,-43.4728,-19.221,-17.869,1.419,3.961,-2.92440775246554,-18.3301578154742,2.28577840837376
1871,1,0,34,31,-9.46,0.32,-16.06,0.32,"dw","ww",0,6.6,2.112,-16.061,-9.459,0.319,0.321,6.9989587852396,-15.8493611796066,0.32
1872,1,0,8,37,-17.87,1.42,-19.22,3.96,"dw","ww",2.54,1.35,-43.4728,-19.221,-17.869,1.419,3.961,-2.91135805316865,-18.0796609013327,1.81447310324819
1872,1,0,11,9,-21.73,12.5,-16.1,2.1,"ww","ww",-10.4,-5.63,155.617,-21.731,-16.099,2.099,12.501,1.54245783642095,-16.4773546810707,2.79706726165815
1872,1,0,19,9,-21.73,12.5,-16.1,2.1,"ww","ww",-10.4,-5.63,155.617,-21.731,-16.099,2.099,12.501,-1.0603055218177,-16.5216006151288,2.87880042581522
1872,1,0,20,9,-21.73,12.5,-16.1,2.1,"ww","ww",-10.4,-5.63,155.617,-21.731,-16.099,2.099,12.501,1.60336896896567,-16.5103335191188,2.85798731773275
1872,1,0,33,10,-16.1,2.1,-8.1,2.1,"ww","ww",0,-8,-16.8,-16.101,-8.099,2.099,2.101,-7.67163726623076,-15.9982686460152,2.1
1872,1,0,34,31,-9.46,0.32,-16.06,0.32,"dw","ww",0,6.6,2.112,-16.061,-9.459,0.319,0.321,6.9989587852396,-14.8493611796066,0.32
1873,1,0,9,9,-21.73,12.5,-16.1,2.1,"ww","ww",-10.4,-5.63,155.617,-21.731,-16.099,2.099,12.501,12.0324641527195,-16.2352027494781,2.34975285871628
1873,1,0,33,10,-16.1,2.1,-8.1,2.1,"ww","ww",0,-8,-16.8,-16.101,-8.099,2.099,2.101,-7.67163726623076,-14.9982686460152,2.1
1873,1,0,34,31,-9.46,0.32,-16.06,0.32,"dw","ww",0,6.6,2.112,-16.061,-9.459,0.319,0.321,6.9989587852396,-13.8493611796066,0.32
1953,1,0,11,38,-19.22,3.96,-22.76,2.1,"ww","ww",-1.86,3.54,49.7676,-22.761,-19.219,2.099,3.961,-0.313875908826693,-19.4529444439784,3.83760546163845
1953,1,0,11,40,-22.76,2.1,-19.21,3.97,"ww","ww",1.87,-3.55,-50.0162,-22.761,-19.209,2.099,3.971,0.314391919648364,-19.4490456756725,3.84408016520914
1953,1,0,12,38,-19.22,3.96,-22.76,2.1,"ww","ww",-1.86,3.54,49.7676,-22.761,-19.219,2.099,3.961,0.24034485940861,-19.4201565219055,3.85483301391404
1953,1,0,12,40,-22.76,2.1,-19.21,3.97,"ww","ww",1.87,-3.55,-50.0162,-22.761,-19.209,2.099,3.971,-0.241232516411116,-19.4230461869974,3.8577756705112
1953,1,0,13,38,-19.22,3.96,-22.76,2.1,"ww","ww",-1.86,3.54,49.7676,-22.761,-19.219,2.099,3.961,-0.38874654878776,-19.404421307097,3.8631006691524
1953,1,0,13,40,-22.76,2.1,-19.21,3.97,"ww","ww",1.87,-3.55,-50.0162,-22.761,-19.209,2.099,3.971,0.390005726108948,-19.4058067383322,3.86685673220247
1953,1,0,20,38,-19.22,3.96,-22.76,2.1,"ww","ww",-1.86,3.54,49.7676,-22.761,-19.219,2.099,3.961,0.360179853454195,-19.4294179087851,3.84996686148581
1953,1,0,20,40,-22.76,2.1,-19.21,3.97,"ww","ww",1.87,-3.55,-50.0162,-22.761,-19.209,2.099,3.971,-0.361970451223331,-19.4365317714804,3.85067199643146
1953,1,0,36,32,-16.06,0.32,-20.56,-1.99,"ww","ww",-2.31,4.5,38.5386,-20.561,-16.059,-1.991,0.321,6.27206009769617,-17.0655180430246,-0.196165928752621
1953,1,0,36,35,-20.54,-2,-17.02,-0.2,"ww","ww",1.8,-3.52,-29.932,-20.541,-17.019,-2.001,-0.199,-4.90195113164782,-17.0537430837682,-0.217254986017849
1954,1,0,9,37,-17.87,1.42,-19.22,3.96,"dw","ww",2.54,1.35,-43.4728,-19.221,-17.869,1.419,3.961,-2.92440775246554,-18.9851843641158,3.51819872952152
1954,1,0,35,32,-16.06,0.32,-20.56,-1.99,"ww","ww",-2.31,4.5,38.5386,-20.561,-16.059,-1.991,0.321,6.31248716554223,-16.2760658590326,0.209086192363262
1955,1,0,8,37,-17.87,1.42,-19.22,3.96,"dw","ww",2.54,1.35,-43.4728,-19.221,-17.869,1.419,3.961,-2.91135805316865,-18.724646917032,3.02800234760104
1955,1,0,35,31,-9.46,0.32,-16.06,0.32,"dw","ww",0,6.6,2.112,-16.061,-9.459,0.319,0.321,7.39862582000278,-15.3303753002717,0.32
1956,1,0,7,37,-17.87,1.42,-19.22,3.96,"dw","ww",2.54,1.35,-43.4728,-19.221,-17.869,1.419,3.961,-2.33754489876025,-18.4824083991945,2.57223506218808
1956,1,0,8,37,-17.87,1.42,-19.22,3.96,"dw","ww",2.54,1.35,-43.4728,-19.221,-17.869,1.419,3.961,-2.91135805316865,-18.4824078583124,2.57223404452857
1956,1,0,9,9,-21.73,12.5,-16.1,2.1,"ww","ww",-10.4,-5.63,155.617,-21.731,-16.099,2.099,12.501,12.0324641527195,-16.8991244729562,3.57618019871133
1956,1,0,34,10,-16.1,2.1,-8.1,2.1,"ww","ww",0,-8,-16.8,-16.101,-8.099,2.099,2.101,-8.48358640635103,-15.3358551409787,2.1
1956,1,0,35,31,-9.46,0.32,-16.06,0.32,"dw","ww",0,6.6,2.112,-16.061,-9.459,0.319,0.321,7.39862582000278,-14.3303753002717,0.32
1957,1,0,6,37,-17.87,1.42,-19.22,3.96,"dw","ww",2.54,1.35,-43.4728,-19.221,-17.869,1.419,3.961,-0.852224786161448,-18.2127955067588,2.06496339790184
1957,1,0,8,9,-21.73,12.5,-16.1,2.1,"ww","ww",-10.4,-5.63,155.617,-21.731,-16.099,2.099,12.501,11.9740366638546,-16.6324047336974,3.08348298942335
1957,1,0,34,10,-16.1,2.1,-8.1,2.1,"ww","ww",0,-8,-16.8,-16.101,-8.099,2.099,2.101,-8.48358640635103,-14.3358551409787,2.1
1957,1,0,35,31,-9.46,0.32,-16.06,0.32,"dw","ww",0,6.6,2.112,-16.061,-9.459,0.319,0.321,7.39862582000278,-13.3303753002717,0.32
2037,1,0,10,41,-19.21,3.97,-20.76,6.81,"ww","wd",2.84,1.55,-48.4029,-20.761,-19.209,3.969,6.811,-0.83516273172853,-19.613800835742,4.7098673377467
2037,1,0,36,32,-16.06,0.32,-20.56,-1.99,"ww","ww",-2.31,4.5,38.5386,-20.561,-16.059,-1.991,0.321,6.27206009769617,-16.6315547326622,0.0266019039000461
2038,1,0,5,38,-19.22,3.96,-22.76,2.1,"ww","ww",-1.86,3.54,49.7676,-22.761,-19.219,2.099,3.961,-0.458298599096921,-21.4096556029616,2.80950298827441
2038,1,0,5,40,-22.76,2.1,-19.21,3.97,"ww","ww",1.87,-3.55,-50.0162,-22.761,-19.209,2.099,3.971,0.459173112332795,-21.4084201196596,2.81195897922154
2038,1,0,9,41,-19.21,3.97,-20.76,6.81,"ww","wd",2.84,1.55,-48.4029,-20.761,-19.209,3.969,6.811,-3.29297184361114,-19.368313676284,4.26007151009461
2038,1,0,36,31,-9.46,0.32,-16.06,0.32,"dw","ww",0,6.6,2.112,-16.061,-9.459,0.319,0.321,7.14977539974884,-15.7953719476292,0.32
2039,1,0,8,37,-17.87,1.42,-19.22,3.96,"dw","ww",2.54,1.35,-43.4728,-19.221,-17.869,1.419,3.961,-2.91135805316865,-19.1273938740118,3.78576328888142
2039,1,0,10,9,-21.73,12.5,-16.1,2.1,"ww","ww",-10.4,-5.63,155.617,-21.731,-16.099,2.099,12.501,3.05495782951456,-17.5265146172407,4.73512469259391
2039,1,0,35,10,-16.1,2.1,-8.1,2.1,"ww","ww",0,-8,-16.8,-16.101,-8.099,2.099,2.101,-8.96803129697308,-15.7123057836719,2.1
2039,1,0,36,31,-9.46,0.32,-16.06,0.32,"dw","ww",0,6.6,2.112,-16.061,-9.459,0.319,0.321,7.14977539974884,-14.7953719476292,0.32
2040,1,0,7,37,-17.87,1.42,-19.22,3.96,"dw","ww",2.54,1.35,-43.4728,-19.221,-17.869,1.419,3.961,-2.33754489876025,-18.8755244341157,3.31187560196579
2040,1,0,9,9,-21.73,12.5,-16.1,2.1,"ww","ww",-10.4,-5.63,155.617,-21.731,-16.099,2.099,12.501,12.0324641527195,-17.2957954785785,4.30892948085554
2040,1,0,35,10,-16.1,2.1,-8.1,2.1,"ww","ww",0,-8,-16.8,-16.101,-8.099,2.099,2.101,-8.96803129697308,-14.7123057836719,2.1
2040,1,0,36,31,-9.46,0.32,-16.06,0.32,"dw","ww",0,6.6,2.112,-16.061,-9.459,0.319,0.321,7.14977539974884,-13.7953719476292,0.32
2120,1,0,34,37,-17.87,1.42,-19.22,3.96,"dw","ww",2.54,1.35,-43.4728,-19.221,-17.869,1.419,3.961,-0.248382363795063,-19.0555282828672,3.65054950998719
2120,1,0,34,38,-19.22,3.96,-22.76,2.1,"ww","ww",-1.86,3.54,49.7676,-22.761,-19.219,2.099,3.961,4.98421410290177,-19.2414923936438,3.94870738639054
2120,1,0,34,40,-22.76,2.1,-19.21,3.97,"ww","ww",1.87,-3.55,-50.0162,-22.761,-19.209,2.099,3.971,-5.00143271020052,-19.2437006141349,3.95224784551202
2120,1,0,38,32,-16.06,0.32,-20.56,-1.99,"ww","ww",-2.31,4.5,38.5386,-20.561,-16.059,-1.991,0.321,3.39926895721076,-16.7098867150743,-0.0136085137381359
2121,1,0,9,41,-19.21,3.97,-20.76,6.81,"ww","wd",2.84,1.55,-48.4029,-20.761,-19.209,3.969,6.811,-3.29297184361114,-20.0362064451379,5.48382342205917
2121,1,0,37,32,-16.06,0.32,-20.56,-1.99,"ww","ww",-2.31,4.5,38.5386,-20.561,-16.059,-1.991,0.321,5.66488238566088,-16.0746253027638,0.312492344581235
