"idx","x","z"
6384,-5.448,-2.55
6385,-4.948,-2.8
6386,-4.448,-2.55
6387,-3.948,-2.8
6388,-3.448,-2.55
6389,-2.948,-2.8
6390,-2.448,-2.55
6391,-1.948,-2.8
6392,-1.448,-2.55
6393,-0.948,-2.8
6394,-0.448,-2.55
6395,0.0519999999999996,-2.8
6396,0.552,-2.55
6397,1.052,-2.8
6398,1.552,-2.55
6399,2.052,-2.8
6400,2.552,-2.55
6401,3.052,-2.8
6402,3.552,-2.55
6403,4.052,-2.8
6404,4.552,-2.55
6405,5.052,-2.8
6406,5.552,-2.55
6407,6.052,-2.8
6408,6.552,-2.55
6409,7.052,-2.8
6410,7.552,-2.55
6411,8.052,-2.8
6412,8.552,-2.55
6413,9.052,-2.8
6414,9.552,-2.55
6415,10.052,-2.8
6416,10.552,-2.55
6417,11.052,-2.8
6418,11.552,-2.55
6419,12.052,-2.8
6442,23.552,-2.55
6443,24.052,-2.8
6444,24.552,-2.55
6445,25.052,-2.8
6446,25.552,-2.55
6447,26.052,-2.8
6448,26.552,-2.55
6449,27.052,-2.8
6450,27.552,-2.55
6451,28.052,-2.8
6452,28.552,-2.55
6453,29.052,-2.8
6454,29.552,-2.55
6455,30.052,-2.8
6456,30.552,-2.55
6457,31.052,-2.8
6458,31.552,-2.55
6459,32.052,-2.8
6460,32.552,-2.55
6461,33.052,-2.8
6462,33.552,-2.55
6463,34.052,-2.8
6464,34.552,-2.55
6465,35.052,-2.8
6514,-23.448,-2.05
6515,-22.948,-2.3
6516,-22.448,-2.05
6517,-21.948,-2.3
6518,-21.448,-2.05
6519,-20.948,-2.3
6520,-20.448,-2.05
6521,-19.948,-2.3
6522,-19.448,-2.05
6523,-18.948,-2.3
6524,-18.448,-2.05
6525,-17.948,-2.3
6526,-17.448,-2.05
6527,-16.948,-2.3
6528,-16.448,-2.05
6529,-15.948,-2.3
6530,-15.448,-2.05
6531,-14.948,-2.3
6532,-14.448,-2.05
6533,-13.948,-2.3
6534,-13.448,-2.05
6535,-12.948,-2.3
6536,-12.448,-2.05
6537,-11.948,-2.3
6538,-11.448,-2.05
6539,-10.948,-2.3
6540,-10.448,-2.05
6541,-9.948,-2.3
6542,-9.448,-2.05
6543,-8.948,-2.3
6544,-8.448,-2.05
6545,-7.948,-2.3
6546,-7.448,-2.05
6547,-6.948,-2.3
6548,-6.448,-2.05
6549,-5.948,-2.3
6550,-5.448,-2.05
6551,-4.948,-2.3
6552,-4.448,-2.05
6553,-3.948,-2.3
6554,-3.448,-2.05
6555,-2.948,-2.3
6556,-2.448,-2.05
6557,-1.948,-2.3
6558,-1.448,-2.05
6559,-0.948,-2.3
6560,-0.448,-2.05
6561,0.0519999999999996,-2.3
6562,0.552,-2.05
6563,1.052,-2.3
6564,1.552,-2.05
6565,2.052,-2.3
6566,2.552,-2.05
6567,3.052,-2.3
6568,3.552,-2.05
6569,4.052,-2.3
6570,4.552,-2.05
6571,5.052,-2.3
6572,5.552,-2.05
6573,6.052,-2.3
6574,6.552,-2.05
6575,7.052,-2.3
6576,7.552,-2.05
6577,8.052,-2.3
6578,8.552,-2.05
6579,9.052,-2.3
6580,9.552,-2.05
6581,10.052,-2.3
6582,10.552,-2.05
6583,11.052,-2.3
6584,11.552,-2.05
6585,12.052,-2.3
6608,23.552,-2.05
6609,24.052,-2.3
6610,24.552,-2.05
6611,25.052,-2.3
6612,25.552,-2.05
6613,26.052,-2.3
6614,26.552,-2.05
6615,27.052,-2.3
6616,27.552,-2.05
6617,28.052,-2.3
6618,28.552,-2.05
6619,29.052,-2.3
6620,29.552,-2.05
6621,30.052,-2.3
6622,30.552,-2.05
6623,31.052,-2.3
6624,31.552,-2.05
6625,32.052,-2.3
6626,32.552,-2.05
6627,33.052,-2.3
6628,33.552,-2.05
6629,34.052,-2.3
6630,34.552,-2.05
6631,35.052,-2.3
6679,-23.948,-1.8
6680,-23.448,-1.55
6681,-22.948,-1.8
6682,-22.448,-1.55
6683,-21.948,-1.8
6684,-21.448,-1.55
6685,-20.948,-1.8
6686,-20.448,-1.55
6687,-19.948,-1.8
6688,-19.448,-1.55
6689,-18.948,-1.8
6690,-18.448,-1.55
6691,-17.948,-1.8
6692,-17.448,-1.55
6693,-16.948,-1.8
6694,-16.448,-1.55
6695,-15.948,-1.8
6696,-15.448,-1.55
6697,-14.948,-1.8
6698,-14.448,-1.55
6699,-13.948,-1.8
6700,-13.448,-1.55
6701,-12.948,-1.8
6702,-12.448,-1.55
6703,-11.948,-1.8
6704,-11.448,-1.55
6705,-10.948,-1.8
6706,-10.448,-1.55
6707,-9.948,-1.8
6708,-9.448,-1.55
6709,-8.948,-1.8
6710,-8.448,-1.55
6711,-7.948,-1.8
6712,-7.448,-1.55
6713,-6.948,-1.8
6714,-6.448,-1.55
6715,-5.948,-1.8
6716,-5.448,-1.55
6717,-4.948,-1.8
6718,-4.448,-1.55
6719,-3.948,-1.8
6720,-3.448,-1.55
6721,-2.948,-1.8
6722,-2.448,-1.55
6723,-1.948,-1.8
6724,-1.448,-1.55
6725,-0.948,-1.8
6726,-0.448,-1.55
6727,0.0519999999999996,-1.8
6728,0.552,-1.55
6729,1.052,-1.8
6730,1.552,-1.55
6731,2.052,-1.8
6732,2.552,-1.55
6733,3.052,-1.8
6734,3.552,-1.55
6735,4.052,-1.8
6736,4.552,-1.55
6737,5.052,-1.8
6738,5.552,-1.55
6739,6.052,-1.8
6740,6.552,-1.55
6741,7.052,-1.8
6742,7.552,-1.55
6743,8.052,-1.8
6744,8.552,-1.55
6745,9.052,-1.8
6746,9.552,-1.55
6747,10.052,-1.8
6748,10.552,-1.55
6749,11.052,-1.8
6750,11.552,-1.55
6751,12.052,-1.8
6774,23.552,-1.55
6775,24.052,-1.8
6776,24.552,-1.55
6777,25.052,-1.8
6778,25.552,-1.55
6779,26.052,-1.8
6780,26.552,-1.55
6781,27.052,-1.8
6782,27.552,-1.55
6783,28.052,-1.8
6784,28.552,-1.55
6785,29.052,-1.8
6786,29.552,-1.55
6787,30.052,-1.8
6788,30.552,-1.55
6789,31.052,-1.8
6790,31.552,-1.55
6791,32.052,-1.8
6792,32.552,-1.55
6793,33.052,-1.8
6794,33.552,-1.55
6795,34.052,-1.8
6796,34.552,-1.55
6797,35.052,-1.8
6844,-24.448,-1.05
6845,-23.948,-1.3
6846,-23.448,-1.05
6847,-22.948,-1.3
6848,-22.448,-1.05
6849,-21.948,-1.3
6850,-21.448,-1.05
6851,-20.948,-1.3
6852,-20.448,-1.05
6853,-19.948,-1.3
6854,-19.448,-1.05
6855,-18.948,-1.3
6856,-18.448,-1.05
6857,-17.948,-1.3
6858,-17.448,-1.05
6859,-16.948,-1.3
6860,-16.448,-1.05
6861,-15.948,-1.3
6862,-15.448,-1.05
6863,-14.948,-1.3
6864,-14.448,-1.05
6865,-13.948,-1.3
6866,-13.448,-1.05
6867,-12.948,-1.3
6868,-12.448,-1.05
6869,-11.948,-1.3
6870,-11.448,-1.05
6871,-10.948,-1.3
6872,-10.448,-1.05
6873,-9.948,-1.3
6874,-9.448,-1.05
6875,-8.948,-1.3
6876,-8.448,-1.05
6877,-7.948,-1.3
6878,-7.448,-1.05
6879,-6.948,-1.3
6880,-6.448,-1.05
6881,-5.948,-1.3
6882,-5.448,-1.05
6883,-4.948,-1.3
6884,-4.448,-1.05
6885,-3.948,-1.3
6886,-3.448,-1.05
6887,-2.948,-1.3
6888,-2.448,-1.05
6889,-1.948,-1.3
6890,-1.448,-1.05
6891,-0.948,-1.3
6892,-0.448,-1.05
6893,0.0519999999999996,-1.3
6894,0.552,-1.05
6895,1.052,-1.3
6896,1.552,-1.05
6897,2.052,-1.3
6898,2.552,-1.05
6899,3.052,-1.3
6900,3.552,-1.05
6901,4.052,-1.3
6902,4.552,-1.05
6903,5.052,-1.3
6904,5.552,-1.05
6905,6.052,-1.3
6906,6.552,-1.05
6907,7.052,-1.3
6908,7.552,-1.05
6909,8.052,-1.3
6910,8.552,-1.05
6911,9.052,-1.3
6912,9.552,-1.05
6913,10.052,-1.3
6914,10.552,-1.05
6915,11.052,-1.3
6916,11.552,-1.05
6917,12.052,-1.3
6940,23.552,-1.05
6941,24.052,-1.3
6942,24.552,-1.05
6943,25.052,-1.3
6944,25.552,-1.05
6945,26.052,-1.3
6946,26.552,-1.05
6947,27.052,-1.3
6948,27.552,-1.05
6949,28.052,-1.3
6950,28.552,-1.05
6951,29.052,-1.3
6952,29.552,-1.05
6953,30.052,-1.3
6954,30.552,-1.05
6955,31.052,-1.3
6956,31.552,-1.05
6957,32.052,-1.3
6958,32.552,-1.05
6959,33.052,-1.3
6960,33.552,-1.05
6961,34.052,-1.3
6962,34.552,-1.05
6963,35.052,-1.3
7010,-24.448,-0.550000000000001
7011,-23.948,-0.800000000000001
7012,-23.448,-0.550000000000001
7013,-22.948,-0.800000000000001
7014,-22.448,-0.550000000000001
7015,-21.948,-0.800000000000001
7016,-21.448,-0.550000000000001
7017,-20.948,-0.800000000000001
7018,-20.448,-0.550000000000001
7019,-19.948,-0.800000000000001
7020,-19.448,-0.550000000000001
7021,-18.948,-0.800000000000001
7022,-18.448,-0.550000000000001
7023,-17.948,-0.800000000000001
7024,-17.448,-0.550000000000001
7025,-16.948,-0.800000000000001
7026,-16.448,-0.550000000000001
7027,-15.948,-0.800000000000001
7028,-15.448,-0.550000000000001
7029,-14.948,-0.800000000000001
7030,-14.448,-0.550000000000001
7031,-13.948,-0.800000000000001
7032,-13.448,-0.550000000000001
7033,-12.948,-0.800000000000001
7034,-12.448,-0.550000000000001
7035,-11.948,-0.800000000000001
7036,-11.448,-0.550000000000001
7037,-10.948,-0.800000000000001
7038,-10.448,-0.550000000000001
7039,-9.948,-0.800000000000001
7040,-9.448,-0.550000000000001
7041,-8.948,-0.800000000000001
7042,-8.448,-0.550000000000001
7043,-7.948,-0.800000000000001
7044,-7.448,-0.550000000000001
7045,-6.948,-0.800000000000001
7046,-6.448,-0.550000000000001
7047,-5.948,-0.800000000000001
7048,-5.448,-0.550000000000001
7049,-4.948,-0.800000000000001
7050,-4.448,-0.550000000000001
7051,-3.948,-0.800000000000001
7052,-3.448,-0.550000000000001
7053,-2.948,-0.800000000000001
7054,-2.448,-0.550000000000001
7055,-1.948,-0.800000000000001
7056,-1.448,-0.550000000000001
7057,-0.948,-0.800000000000001
7058,-0.448,-0.550000000000001
7059,0.0519999999999996,-0.800000000000001
7060,0.552,-0.550000000000001
7061,1.052,-0.800000000000001
7062,1.552,-0.550000000000001
7063,2.052,-0.800000000000001
7064,2.552,-0.550000000000001
7065,3.052,-0.800000000000001
7066,3.552,-0.550000000000001
7067,4.052,-0.800000000000001
7068,4.552,-0.550000000000001
7069,5.052,-0.800000000000001
7070,5.552,-0.550000000000001
7071,6.052,-0.800000000000001
7072,6.552,-0.550000000000001
7073,7.052,-0.800000000000001
7074,7.552,-0.550000000000001
7075,8.052,-0.800000000000001
7076,8.552,-0.550000000000001
7077,9.052,-0.800000000000001
7078,9.552,-0.550000000000001
7079,10.052,-0.800000000000001
7080,10.552,-0.550000000000001
7081,11.052,-0.800000000000001
7082,11.552,-0.550000000000001
7083,12.052,-0.800000000000001
7106,23.552,-0.550000000000001
7107,24.052,-0.800000000000001
7108,24.552,-0.550000000000001
7109,25.052,-0.800000000000001
7110,25.552,-0.550000000000001
7111,26.052,-0.800000000000001
7112,26.552,-0.550000000000001
7113,27.052,-0.800000000000001
7114,27.552,-0.550000000000001
7115,28.052,-0.800000000000001
7116,28.552,-0.550000000000001
7117,29.052,-0.800000000000001
7118,29.552,-0.550000000000001
7119,30.052,-0.800000000000001
7120,30.552,-0.550000000000001
7121,31.052,-0.800000000000001
7122,31.552,-0.550000000000001
7123,32.052,-0.800000000000001
7124,32.552,-0.550000000000001
7125,33.052,-0.800000000000001
7126,33.552,-0.550000000000001
7127,34.052,-0.800000000000001
7128,34.552,-0.550000000000001
7129,35.052,-0.800000000000001
7176,-24.448,-0.0500000000000007
7177,-23.948,-0.300000000000001
7178,-23.448,-0.0500000000000007
7179,-22.948,-0.300000000000001
7180,-22.448,-0.0500000000000007
7181,-21.948,-0.300000000000001
7182,-21.448,-0.0500000000000007
7183,-20.948,-0.300000000000001
7184,-20.448,-0.0500000000000007
7185,-19.948,-0.300000000000001
7186,-19.448,-0.0500000000000007
7187,-18.948,-0.300000000000001
7188,-18.448,-0.0500000000000007
7189,-17.948,-0.300000000000001
7190,-17.448,-0.0500000000000007
7191,-16.948,-0.300000000000001
7192,-16.448,-0.0500000000000007
7193,-15.948,-0.300000000000001
7194,-15.448,-0.0500000000000007
7195,-14.948,-0.300000000000001
7196,-14.448,-0.0500000000000007
7197,-13.948,-0.300000000000001
7198,-13.448,-0.0500000000000007
7199,-12.948,-0.300000000000001
7200,-12.448,-0.0500000000000007
7201,-11.948,-0.300000000000001
7202,-11.448,-0.0500000000000007
7203,-10.948,-0.300000000000001
7204,-10.448,-0.0500000000000007
7205,-9.948,-0.300000000000001
7206,-9.448,-0.0500000000000007
7207,-8.948,-0.300000000000001
7208,-8.448,-0.0500000000000007
7209,-7.948,-0.300000000000001
7210,-7.448,-0.0500000000000007
7211,-6.948,-0.300000000000001
7212,-6.448,-0.0500000000000007
7213,-5.948,-0.300000000000001
7214,-5.448,-0.0500000000000007
7215,-4.948,-0.300000000000001
7216,-4.448,-0.0500000000000007
7217,-3.948,-0.300000000000001
7218,-3.448,-0.0500000000000007
7219,-2.948,-0.300000000000001
7220,-2.448,-0.0500000000000007
7221,-1.948,-0.300000000000001
7222,-1.448,-0.0500000000000007
7223,-0.948,-0.300000000000001
7224,-0.448,-0.0500000000000007
7225,0.0519999999999996,-0.300000000000001
7226,0.552,-0.0500000000000007
7227,1.052,-0.300000000000001
7228,1.552,-0.0500000000000007
7229,2.052,-0.300000000000001
7230,2.552,-0.0500000000000007
7231,3.052,-0.300000000000001
7232,3.552,-0.0500000000000007
7233,4.052,-0.300000000000001
7234,4.552,-0.0500000000000007
7235,5.052,-0.300000000000001
7236,5.552,-0.0500000000000007
7237,6.052,-0.300000000000001
7238,6.552,-0.0500000000000007
7239,7.052,-0.300000000000001
7240,7.552,-0.0500000000000007
7241,8.052,-0.300000000000001
7242,8.552,-0.0500000000000007
7243,9.052,-0.300000000000001
7244,9.552,-0.0500000000000007
7245,10.052,-0.300000000000001
7246,10.552,-0.0500000000000007
7247,11.052,-0.300000000000001
7248,11.552,-0.0500000000000007
7249,12.052,-0.300000000000001
7272,23.552,-0.0500000000000007
7273,24.052,-0.300000000000001
7274,24.552,-0.0500000000000007
7275,25.052,-0.300000000000001
7276,25.552,-0.0500000000000007
7277,26.052,-0.300000000000001
7278,26.552,-0.0500000000000007
7279,27.052,-0.300000000000001
7280,27.552,-0.0500000000000007
7281,28.052,-0.300000000000001
7282,28.552,-0.0500000000000007
7283,29.052,-0.300000000000001
7284,29.552,-0.0500000000000007
7285,30.052,-0.300000000000001
7286,30.552,-0.0500000000000007
7287,31.052,-0.300000000000001
7288,31.552,-0.0500000000000007
7289,32.052,-0.300000000000001
7290,32.552,-0.0500000000000007
7291,33.052,-0.300000000000001
7292,33.552,-0.0500000000000007
7293,34.052,-0.300000000000001
7294,34.552,-0.0500000000000007
7295,35.052,-0.300000000000001
7341,-24.948,0.199999999999999
7342,-24.448,0.449999999999999
7343,-23.948,0.199999999999999
7344,-23.448,0.449999999999999
7345,-22.948,0.199999999999999
7346,-22.448,0.449999999999999
7347,-21.948,0.199999999999999
7348,-21.448,0.449999999999999
7349,-20.948,0.199999999999999
7350,-20.448,0.449999999999999
7351,-19.948,0.199999999999999
7352,-19.448,0.449999999999999
7353,-18.948,0.199999999999999
7354,-18.448,0.449999999999999
7355,-17.948,0.199999999999999
7356,-17.448,0.449999999999999
7357,-16.948,0.199999999999999
7358,-16.448,0.449999999999999
7359,-15.948,0.199999999999999
7360,-15.448,0.449999999999999
7361,-14.948,0.199999999999999
7362,-14.448,0.449999999999999
7363,-13.948,0.199999999999999
7364,-13.448,0.449999999999999
7365,-12.948,0.199999999999999
7366,-12.448,0.449999999999999
7367,-11.948,0.199999999999999
7368,-11.448,0.449999999999999
7369,-10.948,0.199999999999999
7370,-10.448,0.449999999999999
7371,-9.948,0.199999999999999
7372,-9.448,0.449999999999999
7373,-8.948,0.199999999999999
7374,-8.448,0.449999999999999
7375,-7.948,0.199999999999999
7376,-7.448,0.449999999999999
7377,-6.948,0.199999999999999
7378,-6.448,0.449999999999999
7379,-5.948,0.199999999999999
7380,-5.448,0.449999999999999
7381,-4.948,0.199999999999999
7382,-4.448,0.449999999999999
7383,-3.948,0.199999999999999
7384,-3.448,0.449999999999999
7385,-2.948,0.199999999999999
7386,-2.448,0.449999999999999
7387,-1.948,0.199999999999999
7388,-1.448,0.449999999999999
7389,-0.948,0.199999999999999
7390,-0.448,0.449999999999999
7391,0.0519999999999996,0.199999999999999
7392,0.552,0.449999999999999
7393,1.052,0.199999999999999
7394,1.552,0.449999999999999
7395,2.052,0.199999999999999
7396,2.552,0.449999999999999
7397,3.052,0.199999999999999
7398,3.552,0.449999999999999
7399,4.052,0.199999999999999
7400,4.552,0.449999999999999
7401,5.052,0.199999999999999
7402,5.552,0.449999999999999
7403,6.052,0.199999999999999
7404,6.552,0.449999999999999
7405,7.052,0.199999999999999
7406,7.552,0.449999999999999
7407,8.052,0.199999999999999
7408,8.552,0.449999999999999
7409,9.052,0.199999999999999
7410,9.552,0.449999999999999
7411,10.052,0.199999999999999
7412,10.552,0.449999999999999
7413,11.052,0.199999999999999
7414,11.552,0.449999999999999
7415,12.052,0.199999999999999
7438,23.552,0.449999999999999
7439,24.052,0.199999999999999
7440,24.552,0.449999999999999
7441,25.052,0.199999999999999
7442,25.552,0.449999999999999
7443,26.052,0.199999999999999
7444,26.552,0.449999999999999
7445,27.052,0.199999999999999
7446,27.552,0.449999999999999
7447,28.052,0.199999999999999
7448,28.552,0.449999999999999
7449,29.052,0.199999999999999
7450,29.552,0.449999999999999
7451,30.052,0.199999999999999
7452,30.552,0.449999999999999
7453,31.052,0.199999999999999
7454,31.552,0.449999999999999
7455,32.052,0.199999999999999
7456,32.552,0.449999999999999
7457,33.052,0.199999999999999
7458,33.552,0.449999999999999
7459,34.052,0.199999999999999
7460,34.552,0.449999999999999
7461,35.052,0.199999999999999
7506,-25.448,0.949999999999999
7507,-24.948,0.699999999999999
7508,-24.448,0.949999999999999
7509,-23.948,0.699999999999999
7510,-23.448,0.949999999999999
7511,-22.948,0.699999999999999
7512,-22.448,0.949999999999999
7513,-21.948,0.699999999999999
7514,-21.448,0.949999999999999
7515,-20.948,0.699999999999999
7516,-20.448,0.949999999999999
7517,-19.948,0.699999999999999
7518,-19.448,0.949999999999999
7519,-18.948,0.699999999999999
7520,-18.448,0.949999999999999
7521,-17.948,0.699999999999999
7522,-17.448,0.949999999999999
7523,-16.948,0.699999999999999
7524,-16.448,0.949999999999999
7525,-15.948,0.699999999999999
7526,-15.448,0.949999999999999
7527,-14.948,0.699999999999999
7528,-14.448,0.949999999999999
7529,-13.948,0.699999999999999
7530,-13.448,0.949999999999999
7531,-12.948,0.699999999999999
7532,-12.448,0.949999999999999
7533,-11.948,0.699999999999999
7534,-11.448,0.949999999999999
7535,-10.948,0.699999999999999
7536,-10.448,0.949999999999999
7537,-9.948,0.699999999999999
7538,-9.448,0.949999999999999
7539,-8.948,0.699999999999999
7540,-8.448,0.949999999999999
7541,-7.948,0.699999999999999
7542,-7.448,0.949999999999999
7543,-6.948,0.699999999999999
7544,-6.448,0.949999999999999
7545,-5.948,0.699999999999999
7546,-5.448,0.949999999999999
7547,-4.948,0.699999999999999
7548,-4.448,0.949999999999999
7549,-3.948,0.699999999999999
7550,-3.448,0.949999999999999
7551,-2.948,0.699999999999999
7552,-2.448,0.949999999999999
7553,-1.948,0.699999999999999
7554,-1.448,0.949999999999999
7555,-0.948,0.699999999999999
7556,-0.448,0.949999999999999
7557,0.0519999999999996,0.699999999999999
7558,0.552,0.949999999999999
7559,1.052,0.699999999999999
7560,1.552,0.949999999999999
7561,2.052,0.699999999999999
7562,2.552,0.949999999999999
7563,3.052,0.699999999999999
7564,3.552,0.949999999999999
7565,4.052,0.699999999999999
7566,4.552,0.949999999999999
7567,5.052,0.699999999999999
7568,5.552,0.949999999999999
7569,6.052,0.699999999999999
7570,6.552,0.949999999999999
7571,7.052,0.699999999999999
7572,7.552,0.949999999999999
7573,8.052,0.699999999999999
7574,8.552,0.949999999999999
7575,9.052,0.699999999999999
7576,9.552,0.949999999999999
7577,10.052,0.699999999999999
7578,10.552,0.949999999999999
7579,11.052,0.699999999999999
7580,11.552,0.949999999999999
7581,12.052,0.699999999999999
7604,23.552,0.949999999999999
7605,24.052,0.699999999999999
7606,24.552,0.949999999999999
7607,25.052,0.699999999999999
7608,25.552,0.949999999999999
7609,26.052,0.699999999999999
7610,26.552,0.949999999999999
7611,27.052,0.699999999999999
7612,27.552,0.949999999999999
7613,28.052,0.699999999999999
7614,28.552,0.949999999999999
7615,29.052,0.699999999999999
7616,29.552,0.949999999999999
7617,30.052,0.699999999999999
7618,30.552,0.949999999999999
7619,31.052,0.699999999999999
7620,31.552,0.949999999999999
7621,32.052,0.699999999999999
7622,32.552,0.949999999999999
7623,33.052,0.699999999999999
7624,33.552,0.949999999999999
7625,34.052,0.699999999999999
7626,34.552,0.949999999999999
7627,35.052,0.699999999999999
7672,-25.448,1.45
7673,-24.948,1.2
7674,-24.448,1.45
7675,-23.948,1.2
7676,-23.448,1.45
7677,-22.948,1.2
7678,-22.448,1.45
7679,-21.948,1.2
7680,-21.448,1.45
7681,-20.948,1.2
7682,-20.448,1.45
7683,-19.948,1.2
7684,-19.448,1.45
7685,-18.948,1.2
7686,-18.448,1.45
7687,-17.948,1.2
7688,-17.448,1.45
7689,-16.948,1.2
7690,-16.448,1.45
7691,-15.948,1.2
7692,-15.448,1.45
7693,-14.948,1.2
7694,-14.448,1.45
7695,-13.948,1.2
7696,-13.448,1.45
7697,-12.948,1.2
7698,-12.448,1.45
7699,-11.948,1.2
7700,-11.448,1.45
7701,-10.948,1.2
7702,-10.448,1.45
7703,-9.948,1.2
7704,-9.448,1.45
7705,-8.948,1.2
7706,-8.448,1.45
7707,-7.948,1.2
7708,-7.448,1.45
7709,-6.948,1.2
7710,-6.448,1.45
7711,-5.948,1.2
7712,-5.448,1.45
7713,-4.948,1.2
7714,-4.448,1.45
7715,-3.948,1.2
7716,-3.448,1.45
7717,-2.948,1.2
7718,-2.448,1.45
7719,-1.948,1.2
7720,-1.448,1.45
7721,-0.948,1.2
7722,-0.448,1.45
7723,0.0519999999999996,1.2
7724,0.552,1.45
7725,1.052,1.2
7726,1.552,1.45
7727,2.052,1.2
7728,2.552,1.45
7729,3.052,1.2
7730,3.552,1.45
7731,4.052,1.2
7732,4.552,1.45
7733,5.052,1.2
7734,5.552,1.45
7735,6.052,1.2
7736,6.552,1.45
7737,7.052,1.2
7738,7.552,1.45
7739,8.052,1.2
7740,8.552,1.45
7741,9.052,1.2
7742,9.552,1.45
7743,10.052,1.2
7744,10.552,1.45
7745,11.052,1.2
7746,11.552,1.45
7747,12.052,1.2
7770,23.552,1.45
7771,24.052,1.2
7772,24.552,1.45
7773,25.052,1.2
7774,25.552,1.45
7775,26.052,1.2
7776,26.552,1.45
7777,27.052,1.2
7778,27.552,1.45
7779,28.052,1.2
7780,28.552,1.45
7781,29.052,1.2
7782,29.552,1.45
7783,30.052,1.2
7784,30.552,1.45
7785,31.052,1.2
7786,31.552,1.45
7787,32.052,1.2
7788,32.552,1.45
7789,33.052,1.2
7790,33.552,1.45
7791,34.052,1.2
7792,34.552,1.45
7793,35.052,1.2
7837,-25.948,1.7
7838,-25.448,1.95
7839,-24.948,1.7
7840,-24.448,1.95
7841,-23.948,1.7
7842,-23.448,1.95
7843,-22.948,1.7
7844,-22.448,1.95
7845,-21.948,1.7
7846,-21.448,1.95
7847,-20.948,1.7
7848,-20.448,1.95
7849,-19.948,1.7
7850,-19.448,1.95
7851,-18.948,1.7
7852,-18.448,1.95
7853,-17.948,1.7
7854,-17.448,1.95
7855,-16.948,1.7
7856,-16.448,1.95
7857,-15.948,1.7
7858,-15.448,1.95
7859,-14.948,1.7
7860,-14.448,1.95
7861,-13.948,1.7
7862,-13.448,1.95
7863,-12.948,1.7
7864,-12.448,1.95
7865,-11.948,1.7
7866,-11.448,1.95
7867,-10.948,1.7
7868,-10.448,1.95
7869,-9.948,1.7
7870,-9.448,1.95
7871,-8.948,1.7
7872,-8.448,1.95
7873,-7.948,1.7
7874,-7.448,1.95
7875,-6.948,1.7
7876,-6.448,1.95
7877,-5.948,1.7
7878,-5.448,1.95
7879,-4.948,1.7
7880,-4.448,1.95
7881,-3.948,1.7
7882,-3.448,1.95
7883,-2.948,1.7
7884,-2.448,1.95
7885,-1.948,1.7
7886,-1.448,1.95
7887,-0.948,1.7
7888,-0.448,1.95
7889,0.0519999999999996,1.7
7890,0.552,1.95
7891,1.052,1.7
7892,1.552,1.95
7893,2.052,1.7
7894,2.552,1.95
7895,3.052,1.7
7896,3.552,1.95
7897,4.052,1.7
7898,4.552,1.95
7899,5.052,1.7
7900,5.552,1.95
7901,6.052,1.7
7902,6.552,1.95
7903,7.052,1.7
7904,7.552,1.95
7905,8.052,1.7
7906,8.552,1.95
7907,9.052,1.7
7908,9.552,1.95
7909,10.052,1.7
7910,10.552,1.95
7911,11.052,1.7
7912,11.552,1.95
7913,12.052,1.7
7936,23.552,1.95
7937,24.052,1.7
7938,24.552,1.95
7939,25.052,1.7
7940,25.552,1.95
7941,26.052,1.7
7942,26.552,1.95
7943,27.052,1.7
7944,27.552,1.95
7945,28.052,1.7
7946,28.552,1.95
7947,29.052,1.7
7948,29.552,1.95
7949,30.052,1.7
7950,30.552,1.95
7951,31.052,1.7
7952,31.552,1.95
7953,32.052,1.7
7954,32.552,1.95
7955,33.052,1.7
7956,33.552,1.95
7957,34.052,1.7
7958,34.552,1.95
7959,35.052,1.7
8003,-25.948,2.2
8004,-25.448,2.45
8005,-24.948,2.2
8006,-24.448,2.45
8007,-23.948,2.2
8008,-23.448,2.45
8009,-22.948,2.2
8010,-22.448,2.45
8011,-21.948,2.2
8012,-21.448,2.45
8013,-20.948,2.2
8014,-20.448,2.45
8015,-19.948,2.2
8016,-19.448,2.45
8017,-18.948,2.2
8018,-18.448,2.45
8019,-17.948,2.2
8020,-17.448,2.45
8021,-16.948,2.2
8022,-16.448,2.45
8044,-5.448,2.45
8045,-4.948,2.2
8046,-4.448,2.45
8055,0.0519999999999996,2.2
8056,0.552,2.45
8057,1.052,2.2
8058,1.552,2.45
8059,2.052,2.2
8060,2.552,2.45
8061,3.052,2.2
8062,3.552,2.45
8063,4.052,2.2
8064,4.552,2.45
8065,5.052,2.2
8066,5.552,2.45
8067,6.052,2.2
8068,6.552,2.45
8069,7.052,2.2
8070,7.552,2.45
8071,8.052,2.2
8072,8.552,2.45
8073,9.052,2.2
8074,9.552,2.45
8075,10.052,2.2
8076,10.552,2.45
8077,11.052,2.2
8078,11.552,2.45
8079,12.052,2.2
8102,23.552,2.45
8103,24.052,2.2
8104,24.552,2.45
8105,25.052,2.2
8106,25.552,2.45
8107,26.052,2.2
8108,26.552,2.45
8109,27.052,2.2
8110,27.552,2.45
8111,28.052,2.2
8112,28.552,2.45
8113,29.052,2.2
8114,29.552,2.45
8115,30.052,2.2
8116,30.552,2.45
8117,31.052,2.2
8118,31.552,2.45
8119,32.052,2.2
8120,32.552,2.45
8121,33.052,2.2
8122,33.552,2.45
8123,34.052,2.2
8124,34.552,2.45
8125,35.052,2.2
8168,-26.448,2.95
8169,-25.948,2.7
8170,-25.448,2.95
8171,-24.948,2.7
8172,-24.448,2.95
