bid,lid,aid,sid,x,z,hit1,hit2
2,1549,5,37,-5.938,-9.82,1,1
160,1550,0,36,-0.0410437,-4.74,1,1
158,1550,0,38,1.94,-6.66593,1,1
166,1550,0,38,1.94,-6.66593,1,1
163,1550,0,39,3.44,-6.68875,1,1
347,1550,0,39,3.44,-6.68875,1,1
25,1550,1,6,-5.6,-2.55153,1,1
26,1550,1,9,-5.79601,0.311307,1,1
146,1550,1,37,0,0.911294,1,1
138,1550,1,38,1.1,1.13901,1,1
144,1550,1,38,1.1,1.13901,1,1
121,1550,1,39,1.84765,2,1,1
137,1550,1,39,1.84765,2,1,1
25,1550,2,5,-5.6,-2.82373,1,1
28,1550,2,9,-8.36,-1.52448,1,1
29,1550,2,9,-8.36,-1.52448,1,1
28,1550,2,33,-8.36,-0.461426,1,1
29,1550,2,33,-8.36,-0.461426,1,1
12,1550,2,35,-6.96093,2.1,1,1
13,1550,2,37,-5.9,3.87647,1,1
25,1550,3,6,-5.6,-3.07043,1,1
24,1550,3,10,-8.21354,-4.79,1,1
334,1550,3,10,-8.2481,-4.8,1,1
34,1550,3,32,-8.60689,-4.79,1,1
334,1550,3,32,-8.60203,-4.8,1,1
31,1550,3,37,-11.5996,0.32,1,1
170,1550,5,32,-2.41498,-4.94,1,1
171,1550,5,33,-2.84,-5.75157,1,1
336,1550,5,33,-2.84,-5.75157,1,1
2,1550,5,37,-5.12334,-9.82,1,1
332,1550,5,37,-5.11593,-9.8,1,1
158,1551,0,37,1.94,-6.70515,1,1
166,1551,0,37,1.94,-6.70515,1,1
167,1551,0,38,2.40272,-7.04,1,1
173,1551,0,38,2.40271,-7.04,1,1
175,1551,0,39,3.44,-7.21596,1,1
347,1551,0,39,3.44,-7.21596,1,1
146,1551,1,36,0,0.411636,1,1
138,1551,1,37,1.1,0.428318,1,1
144,1551,1,37,1.1,0.428318,1,1
121,1551,1,39,3.11847,2,1,1
122,1551,1,39,3.36,2.44591,1,1
128,1551,1,39,3.36,2.44591,1,1
137,1551,1,39,3.11847,2,1,1
25,1551,2,7,-5.6,-2.94282,1,1
26,1551,2,34,-6.71398,0.317427,1,1
25,1551,3,8,-5.6,-4.28435,1,1
24,1551,3,9,-6.42368,-4.79,1,1
334,1551,3,9,-6.43852,-4.8,1,1
24,1551,3,32,-7.85025,-4.79,1,1
334,1551,3,32,-7.84539,-4.8,1,1
28,1551,3,33,-8.36,-4.00481,1,1
29,1551,3,33,-8.36,-4.00481,1,1
31,1551,3,37,-11.0141,0.32,1,1
335,1551,4,8,-4.17134,-4.8,1,1
169,1551,5,31,-1.07582,-4.94,1,1
171,1551,5,35,-2.84,-8.05858,1,1
336,1551,5,35,-2.84,-8.05858,1,1
332,1551,5,36,-3.93026,-9.8,1,1
2,1551,5,37,-3.938,-9.82,1,1
146,1552,0,33,-0,-1.3974,1,1
143,1552,0,34,1.08827,-3.08,1,1
153,1552,0,34,1.10074,-3.1,1,1
157,1552,0,34,1.08,-3.06674,1,1
165,1552,0,36,2.00362,-4.82,1,1
163,1552,0,38,3.44,-6.54874,1,1
347,1552,0,38,3.44,-6.54874,1,1
146,1552,1,35,0,0.962909,1,1
138,1552,1,36,1.1,0.910199,1,1
144,1552,1,36,1.1,0.910198,1,1
124,1552,1,39,3.84765,2,1,1
131,1552,1,39,3.84765,2,1,1
25,1552,2,9,-5.6,-1.89565,1,1
26,1552,2,33,-5.97619,0.312508,1,1
23,1552,2,36,-4.17,3.35768,1,1
23,1552,2,39,-4.17,6.26486,1,1
25,1552,3,9,-5.6,-4.40879,1,1
24,1552,3,10,-6.21354,-4.79,1,1
334,1552,3,10,-6.2481,-4.8,1,1
24,1552,3,32,-6.60689,-4.79,1,1
334,1552,3,32,-6.60203,-4.8,1,1
28,1552,3,35,-8.36,-1.83994,1,1
29,1552,3,35,-8.36,-1.83994,1,1
31,1552,3,37,-9.59959,0.32,1,1
335,1552,4,8,-3.16239,-4.8,1,1
160,1552,5,32,-0.279841,-4.74,1,1
161,1552,5,33,-0.84,-5.75157,1,1
168,1552,5,33,-0.84,-5.75157,1,1
172,1552,5,36,-2.57225,-8.7,1,1
336,1552,5,36,-2.84,-9.14874,1,1
353,1552,5,36,-2.57225,-8.7,1,1
354,1552,5,36,-2.84,-9.14874,1,1
2,1552,5,37,-3.12334,-9.82,1,1
332,1552,5,37,-3.11593,-9.8,1,1
146,1553,0,9,-0,-1.49178,1,1
144,1553,0,33,1.1,-2.04778,1,1
157,1553,0,33,1.08,-2.0177,1,1
153,1553,0,34,1.78889,-3.1,1,1
163,1553,0,36,3.44,-6.10155,1,1
347,1553,0,36,3.44,-6.10155,1,1
146,1553,1,34,0,0.486389,1,1
138,1553,1,35,1.1,0.456072,1,1
144,1553,1,35,1.1,0.456072,1,1
135,1553,1,37,3.74,0.537266,1,1
142,1553,1,37,3.74,0.537266,1,1
129,1553,1,38,4.25113,0.8,1,1
141,1553,1,38,4.23235,0.78,1,1
25,1553,2,10,-5.6,-1.85592,1,1
25,1553,2,32,-5.6,-1.33609,1,1
20,1553,2,35,-3.62481,2.1,1,1
24,1553,3,32,-5.85025,-4.79,1,1
334,1553,3,32,-5.84539,-4.8,1,1
28,1553,3,37,-8.36,-0.468992,1,1
29,1553,3,37,-8.36,-0.468992,1,1
170,1553,4,8,-2.16884,-4.94,1,1
171,1553,4,32,-2.84,-6.99276,1,1
336,1553,4,32,-2.84,-6.99276,1,1
162,1553,5,34,-0.247323,-7.04,1,1
173,1553,5,34,-0.247323,-7.04,1,1
168,1553,5,35,-0.84,-8.05859,1,1
172,1553,5,35,-1.27119,-8.7,1,1
353,1553,5,35,-1.27119,-8.7,1,1
355,1553,5,36,-1.93026,-9.8,1,1
2,1553,5,37,-1.938,-9.82,1,1
146,1554,0,8,-0,-1.63761,1,1
138,1554,0,9,1.1,-0.92441,1,1
144,1554,0,9,1.1,-0.92441,1,1
134,1554,0,32,1.96886,-1.34,1,1
156,1554,0,32,1.96886,-1.34,1,1
153,1554,0,34,3.10074,-3.1,1,1
348,1554,0,36,4.02596,-4.86,1,1
146,1554,1,33,0,0.94678,1,1
138,1554,1,34,1.1,0.989797,1,1
144,1554,1,34,1.1,0.989797,1,1
133,1554,1,36,3.74,0.901,1,1
135,1554,1,36,3.74,0.901,1,1
130,1554,1,38,5.1,1.13901,1,1
20,1554,2,35,-2.96093,2.1,1,1
25,1554,3,34,-5.6,-3.1361,1,1
169,1554,4,8,-1.15989,-4.94,1,1
171,1554,4,33,-2.84,-6.54323,1,1
336,1554,4,33,-2.84,-6.54323,1,1
159,1554,5,32,1.72016,-4.74,1,1
162,1554,5,34,0.486287,-7.04,1,1
173,1554,5,34,0.486288,-7.04,1,1
174,1554,5,36,-0.572251,-8.7,1,1
353,1554,5,36,-0.572252,-8.7,1,1
2,1554,5,37,-1.12334,-9.82,1,1
355,1554,5,37,-1.11593,-9.8,1,1
146,1555,0,7,-0,-2.77056,1,1
144,1555,0,8,1.1,-2.07747,1,1
157,1555,0,8,1.08,-2.0895,1,1
134,1555,0,9,2.22529,-1.34,1,1
156,1555,0,9,2.22529,-1.34,1,1
134,1555,0,32,2.7255,-1.34,1,1
156,1555,0,32,2.7255,-1.34,1,1
147,1555,0,34,3.77641,-3.08,1,1
152,1555,0,34,3.74,-3.02162,1,1
154,1555,0,34,3.74,-3.02162,1,1
348,1555,0,35,4.75776,-4.86,1,1
146,1555,1,32,0,0.388803,1,1
138,1555,1,33,1.1,0.45311,1,1
144,1555,1,33,1.1,0.45311,1,1
135,1555,1,36,3.74,0.415373,1,1
142,1555,1,36,3.74,0.415373,1,1
20,1555,2,35,-1.62481,2.1,1,1
170,1555,3,9,-2.64632,-4.94,1,1
171,1555,3,9,-2.84,-5.07049,1,1
336,1555,3,9,-2.84,-5.07049,1,1
335,1555,3,32,-3.84539,-4.8,1,1
25,1555,3,35,-5.6,-1.8498,1,1
26,1555,3,37,-7.01365,0.319424,1,1
160,1555,4,8,-0.172418,-4.74,1,1
162,1555,4,16,-0.0274846,-7.04,1,1
173,1555,4,16,-0.0274846,-7.04,1,1
162,1555,4,17,-0.0255582,-7.04,1,1
173,1555,4,17,-0.0255582,-7.04,1,1
162,1555,4,22,-0.124384,-7.04,1,1
173,1555,4,22,-0.124384,-7.04,1,1
162,1555,4,25,-0.145911,-7.04,1,1
173,1555,4,25,-0.145911,-7.04,1,1
162,1555,4,30,-0.160314,-7.04,1,1
173,1555,4,30,-0.160314,-7.04,1,1
162,1555,4,31,-0.185001,-7.04,1,1
173,1555,4,31,-0.185003,-7.04,1,1
161,1555,4,32,-0.84,-6.99276,1,1
168,1555,4,32,-0.84,-6.99277,1,1
171,1555,4,34,-2.84,-7.08448,1,1
336,1555,4,34,-2.84,-7.08448,1,1
164,1555,5,13,2.97559,-4.82,1,1
164,1555,5,20,2.91454,-4.82,1,1
158,1555,5,34,1.94,-6.6884,1,1
162,1555,5,34,1.75268,-7.04,1,1
166,1555,5,34,1.94,-6.6884,1,1
173,1555,5,34,1.75268,-7.04,1,1
174,1555,5,35,0.728806,-8.7,1,1
353,1555,5,35,0.728806,-8.7,1,1
355,1555,5,36,0.0697446,-9.8,1,1
2,1555,5,37,0.0620008,-9.82,1,1
144,1556,0,7,1.1,-2.20433,1,1
157,1556,0,7,1.08,-2.21758,1,1
134,1556,0,9,2.48315,-1.34,1,1
156,1556,0,9,2.48315,-1.34,1,1
135,1556,0,32,3.74,-0.869801,1,1
142,1556,0,32,3.74,-0.869801,1,1
139,1556,0,33,4.28101,-1.82,1,1
150,1556,0,33,4.28101,-1.82,1,1
147,1556,0,34,5.08827,-3.08,1,1
348,1556,0,36,6.02596,-4.86,1,1
138,1556,1,33,1.1,0.889807,1,1
144,1556,1,33,1.1,0.889807,1,1
133,1556,1,35,3.74,0.980684,1,1
135,1556,1,35,3.74,0.980684,1,1
130,1556,1,36,5.1,0.910198,1,1
180,1556,1,39,7.84,1.98587,1,1
146,1556,2,7,-0,-2.74176,1,1
20,1556,2,35,-0.960933,2.1,1,1
21,1556,2,36,-0,3.64259,1,1
123,1556,2,36,0,3.64259,1,1
21,1556,2,39,0,5.98808,1,1
107,1556,2,39,-0,5.98808,1,1
143,1556,3,6,0.391579,-3.08,1,1
170,1556,3,11,-2.4445,-4.94,1,1
170,1556,3,12,-2.49041,-4.94,1,1
170,1556,3,13,-2.5001,-4.94,1,1
170,1556,3,25,-2.54178,-4.94,1,1
143,1556,4,6,0.714639,-3.08,1,1
161,1556,4,33,-0.84,-6.54323,1,1
168,1556,4,33,-0.84,-6.54323,1,1
171,1556,4,35,-2.84,-6.56674,1,1
336,1556,4,35,-2.84,-6.56674,1,1
144,1556,5,7,1.1,-2.85625,1,1
153,1556,5,7,1.58924,-3.1,1,1
157,1556,5,7,1.08,-2.84628,1,1
348,1556,5,32,3.63907,-4.86,1,1
163,1556,5,33,3.44,-5.18697,1,1
347,1556,5,33,3.44,-5.18697,1,1
167,1556,5,34,2.48629,-7.04,1,1
173,1556,5,34,2.48629,-7.04,1,1
174,1556,5,36,1.42775,-8.7,1,1
353,1556,5,36,1.42775,-8.7,1,1
2,1556,5,37,0.876658,-9.82,1,1
355,1556,5,37,0.884071,-9.8,1,1
153,1557,0,6,1.642,-3.1,1,1
142,1557,0,9,3.74,-1.66695,1,1
155,1557,0,9,3.74,-1.66695,1,1
139,1557,0,32,4.95912,-1.82,1,1
150,1557,0,32,4.95912,-1.82,1,1
149,1557,0,33,5.1,-2.04778,1,1
348,1557,0,35,6.75776,-4.86,1,1
153,1557,1,6,1.41636,-3.1,1,1
134,1557,1,8,1.26711,-1.34,1,1
156,1557,1,8,1.26711,-1.34,1,1
135,1557,1,34,3.74,0.477527,1,1
142,1557,1,34,3.74,0.477527,1,1
181,1557,1,37,7.84,0.554289,1,1
143,1557,2,7,0.675329,-3.08,1,1
146,1557,2,8,-0,-2.72612,1,1
121,1557,2,35,0.307969,2,1,1
145,1557,2,35,0.307969,2,1,1
146,1557,2,35,0,1.54189,1,1
160,1557,3,9,-0.349467,-4.74,1,1
161,1557,3,9,-0.84,-5.07049,1,1
168,1557,3,9,-0.84,-5.07049,1,1
159,1557,4,8,1.82758,-4.74,1,1
158,1557,4,13,1.94,-7.02364,1,1
166,1557,4,13,1.94,-7.02364,1,1
167,1557,4,16,1.97252,-7.04,1,1
173,1557,4,16,1.97252,-7.04,1,1
167,1557,4,17,1.97444,-7.04,1,1
173,1557,4,17,1.97444,-7.04,1,1
158,1557,4,20,1.94,-6.93987,1,1
166,1557,4,20,1.94,-6.93986,1,1
162,1557,4,22,1.87562,-7.04,1,1
173,1557,4,22,1.87562,-7.04,1,1
162,1557,4,25,1.85409,-7.04,1,1
173,1557,4,25,1.85409,-7.04,1,1
162,1557,4,30,1.83969,-7.04,1,1
173,1557,4,30,1.83969,-7.04,1,1
162,1557,4,31,1.815,-7.04,1,1
173,1557,4,31,1.81499,-7.04,1,1
162,1557,4,33,0.211085,-7.04,1,1
173,1557,4,33,0.211087,-7.04,1,1
168,1557,4,34,-0.84,-7.08448,1,1
171,1557,4,36,-2.84,-7.01244,1,1
336,1557,4,36,-2.84,-7.01244,1,1
348,1557,5,12,4.92783,-4.86,1,1
348,1557,5,13,4.94232,-4.86,1,1
348,1557,5,20,4.93263,-4.86,1,1
175,1557,5,34,3.44,-7.62688,1,1
347,1557,5,34,3.44,-7.62688,1,1
174,1557,5,35,2.72881,-8.7,1,1
353,1557,5,35,2.72881,-8.7,1,1
355,1557,5,36,2.06974,-9.8,1,1
2,1557,5,37,2.062,-9.82,1,1
142,1558,0,8,3.74,-1.79399,1,1
155,1558,0,8,3.74,-1.79399,1,1
140,1558,0,9,5.1,-0.92441,1,1
186,1558,0,34,7.08,-3.06675,1,1
182,1558,0,36,8.02596,-4.86,1,1
348,1558,0,36,8.02596,-4.86,1,1
134,1558,1,8,2.27606,-1.34,1,1
156,1558,1,8,2.27606,-1.34,1,1
133,1558,1,33,3.74,0.930321,1,1
135,1558,1,33,3.74,0.930321,1,1
130,1558,1,34,5.1,0.989797,1,1
181,1558,1,36,7.84,0.899563,1,1
144,1558,2,8,1.1,-2.28149,1,1
157,1558,2,8,1.08,-2.27041,1,1
146,1558,2,9,-0,-1.7003,1,1
146,1558,2,33,0,0.264494,1,1
121,1558,2,35,0.971842,2,1,1
145,1558,2,35,0.971842,2,1,1
153,1558,3,6,2.37398,-3.1,1,1
160,1558,3,9,-0.0916007,-4.74,1,1
160,1558,3,32,-0.63123,-4.74,1,1
153,1558,4,6,2.72139,-3.1,1,1
164,1558,4,8,2.83796,-4.82,1,1
158,1558,4,33,1.94,-6.49386,1,1
166,1558,4,33,1.94,-6.49386,1,1
161,1558,4,35,-0.84,-6.56674,1,1
168,1558,4,35,-0.84,-6.56674,1,1
171,1558,4,37,-2.84,-6.50176,1,1
336,1558,4,37,-2.84,-6.50176,1,1
153,1558,5,7,3.58924,-3.1,1,1
348,1558,5,32,5.63907,-4.86,1,1
174,1558,5,36,3.42775,-8.7,1,1
175,1558,5,36,3.44,-8.67947,1,1
347,1558,5,36,3.44,-8.67947,1,1
353,1558,5,36,3.42775,-8.7,1,1
2,1558,5,37,2.87666,-9.82,1,1
355,1558,5,37,2.88407,-9.8,1,1
152,1559,0,6,3.74,-2.98867,1,1
153,1559,0,6,3.642,-3.1,1,1
154,1559,0,6,3.74,-2.98867,1,1
149,1559,0,8,5.1,-2.07747,1,1
186,1559,0,33,7.08,-2.01771,1,1
182,1559,0,35,8.75776,-4.86,1,1
348,1559,0,35,8.75776,-4.86,1,1
7,1559,0,39,12.22,-7.19474,1,1
350,1559,0,39,12.22,-7.19474,1,1
153,1559,1,6,3.41636,-3.1,1,1
134,1559,1,8,3.26711,-1.34,1,1
156,1559,1,8,3.26711,-1.34,1,1
135,1559,1,32,3.74,0.407198,1,1
142,1559,1,32,3.74,0.407198,1,1
181,1559,1,36,7.84,0.413935,1,1
153,1559,2,7,2.71547,-3.1,1,1
144,1559,2,9,1.1,-2.24914,1,1
157,1559,2,9,1.08,-2.23937,1,1
138,1559,2,33,1.1,-0.0338615,1,1
144,1559,2,33,1.1,-0.0338617,1,1
121,1559,2,35,2.30797,2,1,1
137,1559,2,35,2.30797,2,1,1
122,1559,2,37,3.36,4.07787,1,1
128,1559,2,37,3.36,4.07787,1,1
122,1559,2,38,3.36,4.52136,1,1
128,1559,2,38,3.36,4.52136,1,1
159,1559,3,9,1.65053,-4.74,1,1
160,1559,3,32,0.125409,-4.74,1,1
348,1559,4,8,3.82973,-4.86,1,1
163,1559,4,32,3.44,-7.01257,1,1
347,1559,4,32,3.44,-7.01258,1,1
167,1559,4,33,2.21109,-7.04,1,1
173,1559,4,33,2.21109,-7.04,1,1
162,1559,4,35,-0.231077,-7.04,1,1
173,1559,4,35,-0.231079,-7.04,1,1
161,1559,4,36,-0.84,-7.01244,1,1
168,1559,4,36,-0.84,-7.01244,1,1
171,1559,4,37,-2.84,-7.17199,1,1
336,1559,4,37,-2.84,-7.17199,1,1
348,1559,5,12,6.92783,-4.86,1,1
348,1559,5,13,6.94232,-4.86,1,1
348,1559,5,20,6.93263,-4.86,1,1
2,1559,5,37,4.062,-9.82,1,1
351,1559,5,37,4.062,-9.82,1,1
149,1560,0,7,5.1,-2.20433,1,1
176,1560,0,32,7.84,-1.07526,1,1
7,1560,0,39,12.22,-6.72194,1,1
350,1560,0,39,12.22,-6.72194,1,1
139,1560,1,7,4.29738,-1.82,1,1
150,1560,1,7,4.29738,-1.82,1,1
129,1560,1,11,4.23293,0.8,1,1
141,1560,1,11,4.24399,0.78,1,1
129,1560,1,19,4.1255,0.8,1,1
129,1560,1,20,4.1354,0.8,1,1
130,1560,1,33,5.1,0.889807,1,1
181,1560,1,35,7.84,0.973848,1,1
7,1560,1,39,12.22,2.68744,1,1
177,1560,1,39,12.22,2.68744,1,1
134,1560,2,10,1.38344,-1.34,1,1
156,1560,2,10,1.38344,-1.34,1,1
138,1560,2,16,1.1,-1.293,1,1
144,1560,2,16,1.1,-1.293,1,1
138,1560,2,17,1.1,-1.2937,1,1
144,1560,2,17,1.1,-1.2937,1,1
134,1560,2,19,1.18171,-1.34,1,1
156,1560,2,19,1.18171,-1.34,1,1
134,1560,2,20,1.2166,-1.34,1,1
156,1560,2,20,1.2166,-1.34,1,1
121,1560,2,35,2.97184,2,1,1
122,1560,2,35,3.36,2.5774,1,1
128,1560,2,35,3.36,2.5774,1,1
137,1560,2,35,2.97184,2,1,1
103,1560,2,38,4.42083,4.82,1,1
127,1560,2,38,4.42083,4.82,1,1
147,1560,3,6,4.39158,-3.08,1,1
159,1560,3,9,1.9084,-4.74,1,1
159,1560,3,32,1.36877,-4.74,1,1
143,1560,3,34,0.36501,-3.08,1,1
146,1560,3,34,-0,-2.49478,1,1
147,1560,4,6,4.71464,-3.08,1,1
348,1560,4,8,4.83868,-4.86,1,1
163,1560,4,33,3.44,-6.52551,1,1
347,1560,4,33,3.44,-6.52551,1,1
158,1560,4,34,1.94,-6.59198,1,1
166,1560,4,34,1.94,-6.59198,1,1
161,1560,4,37,-0.84,-6.50176,1,1
168,1560,4,37,-0.84,-6.50176,1,1
171,1560,4,39,-2.84,-7.77788,1,1
336,1560,4,39,-2.84,-7.77788,1,1
186,1560,5,9,7.08,-3.88798,1,1
182,1560,5,32,7.63907,-4.86,1,1
348,1560,5,32,7.63907,-4.86,1,1
2,1560,5,37,4.87666,-9.82,1,1
351,1560,5,37,4.87666,-9.82,1,1
186,1561,0,8,7.08,-2.0895,1,1
176,1561,0,9,7.84,-1.59958,1,1
185,1561,0,9,7.3941,-1.9,1,1
7,1561,0,38,12.22,-6.99718,1,1
350,1561,0,38,12.22,-6.99718,1,1
181,1561,1,34,7.84,0.480935,1,1
7,1561,1,38,12.22,0.766841,1,1
177,1561,1,38,12.22,0.766842,1,1
147,1561,2,7,4.67533,-3.08,1,1
134,1561,2,32,2.39736,-1.34,1,1
156,1561,2,32,2.39736,-1.34,1,1
124,1561,2,35,4.30797,2,1,1
131,1561,2,35,4.30797,2,1,1
133,1561,2,35,3.74,1.15513,1,1
135,1561,2,35,3.74,1.15513,1,1
125,1561,2,37,5.1,3.37647,1,1
163,1561,3,9,3.44,-4.88184,1,1
347,1561,3,9,3.44,-4.88184,1,1
348,1561,3,9,3.47242,-4.86,1,1
165,1561,3,32,2.16435,-4.82,1,1
143,1561,3,34,1.05315,-3.08,1,1
146,1561,3,36,-0,-1.10023,1,1
348,1561,4,8,5.82973,-4.86,1,1
175,1561,4,34,3.44,-7.07494,1,1
347,1561,4,34,3.44,-7.07494,1,1
162,1561,4,35,1.76892,-7.04,1,1
173,1561,4,35,1.76892,-7.04,1,1
162,1561,4,37,-0.064626,-7.04,1,1
168,1561,4,37,-0.84,-7.17199,1,1
173,1561,4,37,-0.0646273,-7.04,1,1
172,1561,4,39,-2.06864,-8.7,1,1
353,1561,4,39,-2.06864,-8.7,1,1
186,1561,5,8,7.08,-3.8606,1,1
182,1561,5,12,8.92783,-4.86,1,1
348,1561,5,12,8.92783,-4.86,1,1
182,1561,5,13,8.94232,-4.86,1,1
348,1561,5,13,8.94232,-4.86,1,1
182,1561,5,20,8.93263,-4.86,1,1
348,1561,5,20,8.93263,-4.86,1,1
2,1561,5,37,6.062,-9.82,1,1
351,1561,5,37,6.062,-9.82,1,1
186,1562,0,7,7.08,-2.21758,1,1
176,1562,0,8,7.84,-1.73385,1,1
185,1562,0,8,7.56376,-1.9,1,1
7,1562,0,36,12.22,-5.20753,1,1
183,1562,0,36,12.026,-4.86,1,1
349,1562,0,36,12.026,-4.86,1,1
350,1562,0,36,12.22,-5.20753,1,1
181,1562,1,33,7.84,0.936651,1,1
7,1562,1,37,12.22,0.948745,1,1
177,1562,1,37,12.22,0.948745,1,1
139,1562,2,9,4.2451,-1.82,1,1
142,1562,2,9,3.74,-1.57332,1,1
150,1562,2,9,4.2451,-1.82,1,1
155,1562,2,9,3.74,-1.57332,1,1
134,1562,2,10,3.38344,-1.34,1,1
156,1562,2,10,3.38344,-1.34,1,1
134,1562,2,19,3.18171,-1.34,1,1
156,1562,2,19,3.18171,-1.34,1,1
134,1562,2,20,3.2166,-1.34,1,1
156,1562,2,20,3.2166,-1.34,1,1
135,1562,2,33,3.74,-0.259781,1,1
142,1562,2,33,3.74,-0.259781,1,1
129,1562,2,34,4.27673,0.8,1,1
141,1562,2,34,4.26608,0.78,1,1
124,1562,2,35,4.97184,2,1,1
125,1562,2,35,5.1,2.19064,1,1
131,1562,2,35,4.97184,2,1,1
348,1562,3,11,3.60367,-4.86,1,1
163,1562,3,31,3.44,-4.88647,1,1
347,1562,3,31,3.44,-4.88647,1,1
164,1562,3,32,3.40771,-4.82,1,1
153,1562,3,34,2.37748,-3.1,1,1
134,1562,3,35,1.3952,-1.34,1,1
156,1562,3,35,1.3952,-1.34,1,1
138,1562,3,36,1.1,-0.779327,1,1
144,1562,3,36,1.1,-0.779327,1,1
146,1562,3,37,-0,0.802962,1,1
348,1562,4,8,6.83868,-4.86,1,1
163,1562,4,35,3.44,-6.58588,1,1
347,1562,4,35,3.44,-6.58588,1,1
158,1562,4,36,1.94,-6.50928,1,1
166,1562,4,36,1.94,-6.50928,1,1
162,1562,4,38,-0.278556,-7.04,1,1
173,1562,4,38,-0.278556,-7.04,1,1
168,1562,4,39,-0.84,-7.77788,1,1
186,1562,5,7,7.08,-2.84628,1,1
182,1562,5,32,9.63907,-4.86,1,1
348,1562,5,32,9.63907,-4.86,1,1
2,1562,5,37,6.87666,-9.82,1,1
351,1562,5,37,6.87666,-9.82,1,1
7,1563,0,34,12.22,-3.79121,1,1
184,1563,0,34,12.22,-3.79121,1,1
185,1563,1,8,7.27713,-1.9,1,1
181,1563,1,32,7.84,0.400123,1,1
7,1563,1,36,12.22,0.408474,1,1
177,1563,1,36,12.22,0.408474,1,1
186,1563,2,6,7.08,-3.27109,1,1
149,1563,2,9,5.1,-2.24914,1,1
139,1563,2,10,4.36262,-1.82,1,1
150,1563,2,10,4.36262,-1.82,1,1
139,1563,2,18,4.15096,-1.82,1,1
150,1563,2,18,4.15096,-1.82,1,1
139,1563,2,20,4.20756,-1.82,1,1
150,1563,2,20,4.20756,-1.82,1,1
187,1563,2,38,7.34228,4.58,1,1
191,1563,2,39,7.1,5.32526,1,1
186,1563,3,7,7.08,-3.84533,1,1
348,1563,3,9,5.47242,-4.86,1,1
348,1563,3,32,4.18382,-4.86,1,1
153,1563,3,34,3.06563,-3.1,1,1
134,1563,3,36,2.13388,-1.34,1,1
156,1563,3,36,2.13388,-1.34,1,1
138,1563,3,37,1.1,0.182344,1,1
144,1563,3,37,1.1,0.182344,1,1
146,1563,3,38,-0,0.60437,1,1
182,1563,4,8,7.82973,-4.86,1,1
348,1563,4,8,7.82973,-4.86,1,1
163,1563,4,35,3.44,-7.01751,1,1
347,1563,4,35,3.44,-7.01751,1,1
158,1563,4,37,1.94,-7.03921,1,1
162,1563,4,37,1.93538,-7.04,1,1
166,1563,4,37,1.94,-7.03921,1,1
173,1563,4,37,1.93537,-7.04,1,1
174,1563,4,39,-0.068639,-8.7,1,1
353,1563,4,39,-0.0686388,-8.7,1,1
183,1563,5,12,10.9278,-4.86,1,1
349,1563,5,12,10.9278,-4.86,1,1
183,1563,5,13,10.9423,-4.86,1,1
349,1563,5,13,10.9423,-4.86,1,1
183,1563,5,20,10.9326,-4.86,1,1
349,1563,5,20,10.9326,-4.86,1,1
2,1563,5,37,8.062,-9.82,1,1
351,1563,5,37,8.062,-9.82,1,1
7,1564,0,33,12.22,-1.72824,1,1
177,1564,0,33,12.22,-1.72824,1,1
7,1564,1,35,12.22,0.947868,1,1
177,1564,1,35,12.22,0.947868,1,1
186,1564,2,8,7.08,-2.27041,1,1
140,1564,2,16,5.1,-1.293,1,1
140,1564,2,17,5.1,-1.2937,1,1
178,1564,2,37,8.36079,4.58,1,1
187,1564,2,37,8.36079,4.58,1,1
186,1564,3,8,7.08,-3.97682,1,1
348,1564,3,11,5.60367,-4.86,1,1
348,1564,3,32,5.42718,-4.86,1,1
147,1564,3,34,4.36501,-3.08,1,1
134,1564,3,35,3.3952,-1.34,1,1
151,1564,3,35,3.74,-2.04416,1,1
155,1564,3,35,3.74,-2.04416,1,1
156,1564,3,35,3.3952,-1.34,1,1
138,1564,3,38,1.1,1.08093,1,1
144,1564,3,38,1.1,1.08093,1,1
146,1564,3,39,-0,1.09789,1,1
182,1564,4,8,8.83868,-4.86,1,1
348,1564,4,8,8.83868,-4.86,1,1
163,1564,4,36,3.44,-6.50209,1,1
347,1564,4,36,3.44,-6.50209,1,1
158,1564,4,38,1.94,-6.80719,1,1
162,1564,4,38,1.72144,-7.04,1,1
166,1564,4,38,1.94,-6.80719,1,1
173,1564,4,38,1.72144,-7.04,1,1
183,1564,5,32,11.6391,-4.86,1,1
349,1564,5,32,11.6391,-4.86,1,1
2,1564,5,37,8.87666,-9.82,1,1
351,1564,5,37,8.87666,-9.82,1,1
7,1565,0,9,12.22,-1.34356,1,1
177,1565,0,9,12.22,-1.34356,1,1
7,1565,1,34,12.22,0.493888,1,1
177,1565,1,34,12.22,0.493888,1,1
186,1565,2,9,7.08,-2.23937,1,1
181,1565,2,35,7.84,1.30388,1,1
178,1565,2,38,9.34229,4.58,1,1
187,1565,2,38,9.34228,4.58,1,1
182,1565,3,9,7.47242,-4.86,1,1
348,1565,3,9,7.47242,-4.86,1,1
348,1565,3,32,6.18382,-4.86,1,1
147,1565,3,34,5.05315,-3.08,1,1
139,1565,3,35,4.38541,-1.82,1,1
150,1565,3,35,4.38541,-1.82,1,1
135,1565,3,36,3.74,-0.634564,1,1
142,1565,3,36,3.74,-0.634564,1,1
138,1565,3,39,1.1,0.600615,1,1
144,1565,3,39,1.1,0.600615,1,1
